"","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"ENST00000711172.1",1.05055896836844,1.05165055321315,2.90902540896505,0.311167562901793,0.701992477359095
"ENST00000711171.1",0.657720782977702,0.658290069130627,3.09716657964306,0.351324755906727,0.739633039124808
"ENST00000711165.1",0.105738983115234,0.105786037864721,3.99242137941765,0.672114112573538,0.919018946712064
"ENST00000711164.1",-0.0599229581045316,-0.0600516242408424,1.83560748144306,0.884518932421234,0.982405503203878
"ENST00000711161.1",-0.720002708905822,-0.72064710017749,3.06432243292043,0.0328908613864078,0.17259269170748
"ENST00000711160.1",0.062434297989852,0.0624394472109683,6.41466267614119,0.948569597704447,0.995333789073892
"ENST00000711158.1",0.151419540255381,0.151533396621456,3.22699002669297,0.598737585220299,0.891514471325385
"ENST00000711154.1",-0.803430568273768,-0.813138796929308,-0.473818540129548,0.173896360242935,0.521829754607927
"ENST00000711132.1",0.145817161337959,0.145903500388908,3.60582311900479,0.56363004784492,0.876578434412995
"ENST00000711186.1",0.147116057455503,0.14770002439332,0.913736174986808,0.794747043374169,0.958122341924416
"ENST00000711185.1",0.247485019602536,0.248356619465112,1.06105041516708,0.614048719469419,0.898081917130816
"ENST00000672066.1",-0.351021767803339,-0.351086516528084,5.28085692576568,0.0731410436265713,0.302162451600296
"ENST00000673544.1",0.746332161368437,0.75698342163622,-0.660391489869869,0.568798914094778,0.879142202550914
"ENST00000672298.1",0.0304399874328051,0.0306017542485021,0.720329701199566,0.951926642348888,0.995930680624089
"ENST00000850822.1",0.329175515463423,0.330385549032868,1.02837460363139,0.554610320131201,0.872008117454211
"ENST00000711232.1",-0.0732263237433137,-0.0737719273116196,0.19107432473828,0.905377305856078,0.987132800815157
"ENST00000711233.1",-0.0456781666434485,-0.0457000651690062,3.90581304824119,0.854752331197864,0.97449993850058
"ENST00000711260.1",-0.150133708215365,-0.150168404823604,4.95060125344817,0.582328067244636,0.88464103424093
"ENST00000711264.1",0.283607155235104,0.284717845851489,0.956657003213716,0.742626309866003,0.943177407407521
"ENST00000711271.1",0.415335408592467,0.416420581794972,1.49148280938212,0.404232021054208,0.780074746833442
"ENST00000711273.1",0.476262299600197,0.477178832110622,1.94590071813152,0.242968540918617,0.622367454853915
"ENST00000711277.1",-0.265988542357219,-0.269035121166121,-0.473136388973675,0.810348998747594,0.962215961706173
"ENST00000711284.1",-0.0333523259666534,-0.0335315721922607,0.585506508161004,0.946384278257423,0.995023221929606
"ENST00000710353.1",-1.28465047259805,-1.29622389209277,0.00878895560246189,0.492838222284615,0.83948267044646
"ENST00000672201.1",0.405049844664621,0.405137536317844,5.04613121086039,0.0350362059223447,0.180718617662486
"ENST00000673369.1",0.178689216918881,0.178982136846122,2.15803984165892,0.627658668509674,0.902762543863763
"ENST00000672991.1",0.192013676722746,0.192572095897142,1.31242041602899,0.72709167902582,0.938137942033489
"ENST00000672633.1",1.69759334128039,1.72482804256074,-0.597392902766875,0.0714448610825257,0.297335129602426
"ENST00000673585.1",0.661348499774073,0.6693213069779,-0.451970827594584,0.571359232492622,0.879791843845691
"ENST00000707384.1",0.201046412876719,0.201884191732984,0.811427870250381,0.691856105914822,0.925427134993872
"ENST00000707385.1",0.0378244075913517,0.0380129890013148,0.836807499852563,0.941108588355879,0.993687509605817
"ENST00000707390.1",0.401725666304689,0.403173310348486,1.05801281038703,0.398518177151004,0.776159420449345
"ENST00000707355.1",0.0347495343140498,0.0347685073283152,3.66823439242658,0.891498245972591,0.983489301943718
"ENST00000707357.1",-0.152209046501923,-0.152970420318975,0.579728434970083,0.791104510756838,0.957061773423276
"ENST00000707364.1",-0.154776303546548,-0.155073691611095,1.92761415594641,0.692070039313806,0.925427134993872
"ENST00000707369.1",-0.263033703202613,-0.263557071188246,1.90416657396591,0.582949985657891,0.884722588647715
"ENST00000707372.1",-0.0504743345884478,-0.0504840497406419,5.21157103830851,0.898365521173772,0.985263254094476
"ENST00000707376.1",-0.406919639664163,-0.40850930960957,0.95148756644454,0.54576739533895,0.869156405456526
"ENST00000707381.1",-0.121221894670619,-0.122983942402338,-0.647454692313646,0.862411586585602,0.976131289578164
"ENST00000710277.1",-1.34576137013164,-1.35492456492224,0.393688798975026,0.483898972908164,0.834718502426722
"ENST00000713539.1",-0.0847750803524897,-0.0855730964238133,-0.300123030737647,0.973277150656199,0.998868800248706
"ENST00000713541.1",-0.173299082346869,-0.174558630246759,0.0950620501914288,0.929668922076226,0.991620118306882
"ENST00000710279.1",-0.405673046427938,-0.406208291958928,2.48000128763916,0.369770307421643,0.754455491798461
"ENST00000710278.1",-0.737611385039854,-0.738009110389367,3.78777532769927,0.00347392537771388,0.0291605344641817
"ENST00000713540.1",-0.37258735508282,-0.37383125221764,1.15626549187911,0.845234891705358,0.972467975429628
"ENST00000713538.1",-1.33442863530289,-1.33596209167446,2.84226056264878,0.0348421719514636,0.180114323800656
"ENST00000710275.1",-0.116647923917991,-0.116769519237926,2.75571337189968,0.875918343200569,0.980430812006043
"ENST00000628182.3",0.557254041032754,0.557389780731566,4.90447008887098,0.00665252191753633,0.0499882445370041
"ENST00000625211.2",0.241375465177803,0.241738084907244,2.27817780744669,0.627229032936607,0.902736688361798
"ENST00000626698.1",0.198794227333951,0.198990447668594,2.84843064275117,0.645566147638346,0.908770148360683
"ENST00000629245.3",0.0212648632667837,0.0214494735061965,-0.188514208356925,0.971331516401749,0.998243213229462
"ENST00000626912.1",0.673035901889644,0.676159219765511,0.748757135717122,0.199740293721063,0.561315620877489
"ENST00000627374.3",-0.0438050624118416,-0.0438996846574763,1.74280337437008,0.920915799837778,0.990160766985794
"ENST00000626413.3",-0.800081683965603,-0.801394891007236,2.21390283942994,0.0476885764054,0.225975014914837
"ENST00000628303.1",-0.774933417799011,-0.780042433792403,0.304053116621479,0.471262346202646,0.827310865913974
"ENST00000707468.1",-0.761464321649688,-0.76146721370683,10.9269242925828,4.73721951276996e-14,2.44348307521949e-12
"ENST00000707471.1",-0.812819795261548,-0.813134284875517,4.2715416633531,0.000778796089926503,0.00813978143859788
"ENST00000707473.1",-1.96893002519874,-1.9809461748143,0.738108063011765,0.00560800695813679,0.0434601012768978
"ENST00000707475.1",-1.01180225387388,-1.013436797339,2.28291625622029,0.0328825784206803,0.17259269170748
"ENST00000707476.1",-0.33734404732653,-0.337765428604946,2.54191124255533,0.339688072945275,0.730018581523004
"ENST00000707480.1",0.704807879269795,0.707529889878392,0.997664413393219,0.196362123551838,0.556757066949159
"ENST00000707481.1",-0.658959015412207,-0.661635822878682,0.923953895929863,0.380253774809296,0.763576384444899
"ENST00000707482.1",-1.36308995316741,-1.36850128999621,1.10218604065081,0.0308997926782308,0.165473307272877
"ENST00000707483.1",-1.0992827808381,-1.10307076450174,1.24407029324284,0.0393476984278542,0.196719929504032
"ENST00000707484.1",-1.31204057972645,-1.32111520890597,0.335709521736712,0.0907080175937716,0.350045660612843
"ENST00000707485.1",-1.16769572810953,-1.17144685936604,1.3490570505297,0.129350903836774,0.437865105200771
"ENST00000707486.1",0.707294479603647,0.714326739781615,-0.225048737239738,0.538669337989032,0.865862380790949
"ENST00000707487.1",-1.3611913233567,-1.37504312533668,-0.1182474139483,0.0431158615409543,0.210600126224493
"ENST00000707488.1",-1.42152383203088,-1.42237620180625,3.7977905710248,1.33272106319944e-06,2.49578230573244e-05
"ENST00000707489.1",-0.0171674860772654,-0.0172445680840285,0.841217959309546,0.97975649469534,0.999887020463801
"ENST00000707491.1",-0.937342784817699,-0.938285057931146,2.92984793223442,0.0250498497693507,0.141201597142317
"ENST00000707492.1",-1.11020335103641,-1.11631281520554,0.605906113109171,0.537704003089657,0.865467023196883
"ENST00000672102.1",-1.06332668221831,-1.06431376090217,3.07921532844986,0.000538816523849207,0.00591055438514822
"ENST00000673523.1",1.02934079486907,1.04101207922523,-0.357605846842829,0.389065007828234,0.769915112846435
"ENST00000673377.1",-0.727091251443455,-0.729551894553428,1.20205415018141,0.300797151244505,0.690189917035974
"ENST00000673407.1",-0.90002638533976,-0.904230639476847,0.784782962694313,0.0691534350206585,0.290954253923402
"ENST00000672611.1",1.12536418770597,1.13355561285452,0.258165345780025,0.553067795660217,0.871310683092774
"ENST00000284878.12",1.17447932693091,1.17610224282037,2.53597756956085,0.00136272584219879,0.0130902844496411
"ENST00000382751.4",0.0336835384444813,0.0336864727794454,6.32911060543115,0.975034124155751,0.999107114979125
"ENST00000673372.1",0.190139619890557,0.190168697949824,5.54078519662709,0.491936092991603,0.838957000801868
"ENST00000671919.1",-0.778947095952776,-0.781484715433128,1.25802749322326,0.704458602590451,0.929670783182322
"ENST00000671801.1",0.196424992007581,0.197398861969836,0.669092050794048,0.771032630963248,0.950972665991985
"ENST00000400532.5",1.83641962822736,1.84389826514228,1.2263305667172,0.00315327367825764,0.0268486657448279
"ENST00000480456.6",0.211359844082037,0.21157986608817,2.78387205974651,0.575380667254539,0.881639014910624
"ENST00000460679.5",-0.050254537206423,-0.0505911743057069,0.0358832818670895,0.957291714864572,0.997002489307259
"ENST00000671752.1",-0.13142917219374,-0.13163055617682,2.23685755957178,0.717598578505637,0.934557727431244
"ENST00000672447.1",0.46272495395366,0.46791187547661,-0.44232532028815,0.495742938083797,0.840982771954218
"ENST00000286835.12",0.141153495364244,0.141210846158791,4.16634158708078,0.659797648753236,0.91416021284161
"ENST00000399804.5",0.789408199995395,0.789874314520676,3.65582981617428,0.0261599241717993,0.145701739531182
"ENST00000434667.3",-0.547371570097459,-0.548078887283263,2.51608523796595,0.653687663165234,0.911538938496046
"ENST00000672495.1",0.353076410316332,0.353265542736435,3.74296737534409,0.156674429084983,0.491320540490015
"ENST00000672180.1",-0.611866523012509,-0.615522610263265,0.406523102515178,0.338289269229224,0.728630596142143
"ENST00000400546.6",-1.30438648526056,-1.30994813161037,1.00337420348175,0.0147033928260957,0.0939978210916022
"ENST00000284894.8",-1.05902397423588,-1.06055794220529,2.44406009224462,0.00979391237318568,0.0681836433187343
"ENST00000382172.4",0.291390254751751,0.291483125986125,4.47962340530659,0.197299883246108,0.55795509606933
"ENST00000270112.7",-0.716774556446629,-0.718064719838343,2.07237932912758,0.0608089456196448,0.267263961819991
"ENST00000672242.1",0.158032956422346,0.158208319542183,2.69477638470743,0.656192908650037,0.912418457265662
"ENST00000382141.4",-0.110152240761918,-0.111527916348858,-0.43241716458872,0.879341117671316,0.980978159290787
"ENST00000284881.9",0.681069476768343,0.681324642647785,4.30145140724479,0.00122185434512089,0.0119616503889843
"ENST00000400558.7",1.11520814041554,1.12517985906793,-0.0333603010095184,0.360560276389871,0.746406554583952
"ENST00000405964.2",-0.713508815238753,-0.722655358682395,-0.568406499610902,0.688849731579325,0.924433432364247
"ENST00000261667.8",-0.182431232364436,-0.182441802652673,6.93382593034967,0.535643611925798,0.864495114073637
"ENST00000400485.6",-0.679874762831991,-0.680068949675891,4.6844918919838,0.00167304470073364,0.0156129794147709
"ENST00000487909.5",0.0758200794255399,0.0759827116928876,1.75708586596949,0.956541634183589,0.996962109912502
"ENST00000298248.12",0.167199774227718,0.167406782313758,2.54081533060719,0.64406286132237,0.908315210267557
"ENST00000331923.9",0.106312150949484,0.106412940745998,2.95214808464873,0.803127640478318,0.960524639098332
"ENST00000466846.5",1.13462141435557,1.13570361107883,3.05099614307065,0.00020932289589653,0.00258684047416383
"ENST00000443785.5",2.09084069627284,2.10488144983358,0.650823099583487,0.107322584356547,0.390945787237916
"ENST00000497873.1",0.128510148178432,0.129415064544822,0.139279006558866,0.825916467941679,0.96656104149831
"ENST00000290178.4",0.0304614262680614,0.030550775289029,1.1689860293714,0.963553417359865,0.997508029812616
"ENST00000464256.1",0.867354426552651,0.869197553171356,1.8746014908509,0.045764157106865,0.21966203250539
"ENST00000355854.8",0.70151810342213,0.706881742504104,0.08616749544769,0.428528935171641,0.799209695836703
"ENST00000409308.6",0.28183206497376,0.281908976680386,4.69503483055442,0.217691706676762,0.588362394111073
"ENST00000409130.5",-1.50675244989581,-1.51562903545965,0.601405266687674,0.0475654854856581,0.225609257310891
"ENST00000474320.1",-0.113671258468424,-0.113817102919883,2.50296278661359,0.751657622850947,0.945715029975301
"ENST00000379221.4",-0.195015192531785,-0.195069033214582,4.68169594840618,0.431867921109377,0.801574808833874
"ENST00000400256.5",1.36907000494283,1.37312499658742,1.53833353079356,0.0421363509547715,0.207194586757968
"ENST00000582147.1",1.09295713977541,1.09620647014125,1.42751626660451,0.110851244692115,0.398037757936885
"ENST00000671038.1",0.321925246037968,0.323971172939088,0.331524100781424,0.617849620127006,0.899051859241221
"ENST00000335327.6",-0.328161197698599,-0.328376239194168,3.44108192045275,0.416838248203781,0.78949224482288
"ENST00000361042.8",0.797887967837821,0.798143356052366,4.53793262430301,0.00154921400652195,0.0145858105512517
"ENST00000379749.8",2.50745235545528,2.50917170201132,4.04505483863154,9.68423225867425e-07,1.86052617506528e-05
"ENST00000379743.8",-0.0607388841013675,-0.0607724411483382,3.69616149391331,0.935586525160366,0.992490408593524
"ENST00000379742.4",2.54324050864846,2.54341625431834,7.35905576064906,4.45580012736503e-74,3.47974538367591e-71
"ENST00000478947.1",2.69123111790489,2.71402480010208,0.610271719246481,0.000282610125706476,0.00335983985912968
"ENST00000473823.5",5.09787843607078,5.21157155067333,0.8313649639435,0.000108384687471356,0.00142487772536915
"ENST00000474646.1",2.72283513197149,2.78333395541481,-0.567236201522609,0.00154119406029828,0.0145265656152857
"ENST00000497145.1",3.7082981779717,3.73421710625553,1.43513817572878,3.73331534735529e-10,1.22826902714097e-08
"ENST00000541179.5",1.76005024195743,1.76010244716491,8.23734998841418,9.68602057355505e-46,2.81806222098843e-43
"ENST00000541481.5",2.56352479210314,2.56543074561329,3.94103553885535,4.93823443799713e-07,9.86184691668929e-06
"ENST00000578921.6",1.337384250527,1.33757969857837,5.79746404007307,3.75303044228443e-28,5.01688880203751e-26
"ENST00000578734.5",0.43942555862762,0.44314450572288,-0.034980133643057,0.724202302506962,0.93701552796927
"ENST00000286800.8",0.912706614975226,0.912806184639336,6.10988313985717,6.22288375606514e-05,0.000862139581442526
"ENST00000399921.5",0.342670467421065,0.342719405594379,5.64926956161608,0.176582756533106,0.526237184462386
"ENST00000435072.1",-0.74836154690688,-0.75288274785267,0.408101515448662,0.277098035189501,0.662944315727479
"ENST00000584307.5",0.767798045355998,0.768335586878064,3.42718948511385,0.134051645356908,0.447430492206301
"ENST00000314574.5",0.108344219136285,0.108355851600614,6.02960365726627,0.707460175835767,0.930833698956666
"ENST00000577611.1",1.14353216690728,1.16443649608046,-0.914503951192144,0.477193923484135,0.830731728978208
"ENST00000667466.1",0.443244033341153,0.443865370649388,2.3755558973956,0.562511154065838,0.876001312345603
"ENST00000360938.8",2.06036382368216,2.06061994369216,6.29096454606758,2.21698554001738e-61,1.14752202707365e-58
"ENST00000432278.5",1.01353569206237,1.02459488816758,-0.285079393385213,0.242546220906811,0.621857305715871
"ENST00000653642.1",4.39030083294885,4.42600041657537,1.65464193664987,0.00682238628516271,0.0510406223693669
"ENST00000662305.1",1.55301294911315,1.55341035327127,5.06163722146046,8.31099501834549e-24,8.48522092308787e-22
"ENST00000456966.1",3.39080849046107,3.47859372059759,-0.421744143614567,0.0134300679821969,0.0874398195348123
"ENST00000318388.11",0.343761240458768,0.343806983157298,5.740442602945,0.0761434119492129,0.310445854506985
"ENST00000465096.5",0.227892711293092,0.228774853337454,1.00652735063079,0.65820970278527,0.913371341087698
"ENST00000328656.8",2.28612926264738,2.33616027513033,-0.751619128482592,0.00116017425912553,0.0114408500156655
"ENST00000398934.5",3.21116437380482,3.31654020034396,-0.747009685038662,0.00921127205838552,0.0649090651269547
"ENST00000381554.8",-0.150941180731808,-0.151089617839535,2.85345420810801,0.679977763304242,0.922126104768932
"ENST00000381540.7",-1.42812464978021,-1.44195731533377,-0.0366518567807368,0.105374186247358,0.386003708789953
"ENST00000429827.5",-0.283523954941328,-0.285963946709905,-0.100109788099488,0.793870510937139,0.957797339389169
"ENST00000492622.6",-0.200061312972992,-0.200122402433501,4.53828402883083,0.434628974674224,0.80369121740537
"ENST00000484074.5",1.72530169454249,1.72859437094276,2.24926212649194,0.296591126393983,0.685642874205676
"ENST00000398316.7",-0.0635439040124956,-0.0635541537974756,5.4664740674482,0.794860279042555,0.958122341924416
"ENST00000541916.5",-1.21763379110799,-1.21800578145757,4.70113872288659,2.42650750627255e-09,7.12020798511643e-08
"ENST00000303775.10",0.478950438594826,0.47978900774329,2.07281951348823,0.67880391905385,0.921753054410064
"ENST00000351429.7",-0.575342592268892,-0.576236401332473,2.24797809503968,0.394541892152426,0.773548175972211
"ENST00000460212.1",-0.0123498279516593,-0.012353237156469,0.564330671398469,0.98612236075552,0.999887020463801
"ENST00000379589.4",0.689703381733867,0.689800742967067,5.70502574795658,7.84090455330994e-07,1.5241485820351e-05
"ENST00000025301.4",0.611461186093964,0.611502925578965,6.73815848522241,1.13553407880168e-06,2.15369254298159e-05
"ENST00000284987.6",2.73607608669528,2.73778662796425,4.28609518838503,4.01835671171183e-28,5.33949643776538e-26
"ENST00000652031.1",1.8647024694292,1.87141491540959,1.41188963920129,0.00167158058905358,0.0156025871967144
"ENST00000377818.4",-1.28620909376649,-1.2867929912189,4.15275227360623,3.90113036648351e-08,9.46926953827063e-07
"ENST00000352251.8",0.470044944505057,0.470129392673361,5.32883551854506,0.0138171365923372,0.089566916888204
"ENST00000625998.2",1.58106726726193,1.58846848991137,0.96876965306373,0.554601969475612,0.872008117454211
"ENST00000449165.5",0.595360016425057,0.596974995987468,1.47916045933952,0.714224971109332,0.933765122578826
"ENST00000329623.11",-2.11452139030418,-2.11817036223619,2.53847088389134,0.146808364600113,0.473141293209488
"ENST00000380486.4",-0.660755812369065,-0.660833401643786,5.96265083617945,0.000137514565944621,0.00176559659315225
"ENST00000482186.5",0.161885644273231,0.163135596891352,0.145038044751153,0.796510882945259,0.958559740854392
"ENST00000482084.5",1.71014323833669,1.73543340736636,-0.48043569725435,0.493287599152071,0.839696743429615
"ENST00000019317.8",-0.255245390577269,-0.25534897325115,4.14356424074097,0.335434642648621,0.725671072143443
"ENST00000609094.2",-0.615453288774436,-0.617416571655127,1.26174182613824,0.199376558276594,0.560824525442294
"ENST00000383432.8",0.391235093382644,0.39125888829503,6.88263421308703,0.0192410802881643,0.115695994589673
"ENST00000458039.3",-0.414812198077343,-0.416937311614502,0.590995781401774,0.580041230596096,0.883645238040205
"ENST00000326291.11",0.594181975121124,0.594428475365692,4.14051929856546,0.00789821517272593,0.0574103772368913
"ENST00000615625.1",1.67189909524289,1.70203169653596,-0.753170161816954,0.2848368609892,0.67157647886439
"ENST00000415083.7",0.468325942839236,0.468372656084176,6.17204166416422,0.00264549126477609,0.0230678546836911
"ENST00000542420.6",0.211695561876888,0.212080553153066,2.00879621108959,0.73325007607233,0.940158808311291
"ENST00000579640.5",0.116816410361853,0.116953165323289,2.62498415565213,0.885036022732509,0.982504237240024
"ENST00000269137.11",0.094366843506628,0.0944214324922934,3.62114285571932,0.83511455764912,0.969848406449072
"ENST00000585121.5",1.20488496090149,1.20708127149781,2.14601114398347,0.029586538994909,0.159882391180013
"ENST00000580958.5",0.439000364484914,0.440439746608326,1.21610877012397,0.396126771382565,0.774608465178505
"ENST00000398505.7",0.844582530945207,0.845032362154169,3.8291055878262,0.00766894721524032,0.0560550929949438
"ENST00000310826.10",0.84231261966686,0.843097271304284,3.0201097868252,0.40622252024853,0.781214894639082
"ENST00000398499.5",2.40995288689083,2.42235525193856,1.1600259000145,0.195860634980237,0.556167091703262
"ENST00000398511.3",0.613068287578691,0.613309397830915,4.22584867006809,0.0115474556464792,0.0776001571025627
"ENST00000449949.5",2.51856148148087,2.58774422344195,-0.942685382886079,0.00276855490131183,0.0240139230079881
"ENST00000466328.2",-0.607768203943959,-0.608649867942619,2.35411124367107,0.0983579426249285,0.369407574777479
"ENST00000530908.5",-0.00355234743784243,-0.00361025634564818,-0.219749914177128,0.995257902937341,0.999998637727127
"ENST00000290349.11",-0.218238979458711,-0.218269824373178,5.6573098865147,0.40384355832264,0.780001395199982
"ENST00000390667.11",-1.77319317061386,-1.77828277274591,1.69782124017537,5.18606779250319e-05,0.000731472185410289
"ENST00000290354.6",-2.06034183460997,-2.06445138368161,2.31937080533165,8.69827512581526e-07,1.67762139926577e-05
"ENST00000290155.8",0.272207076204808,0.27346456156015,0.712831849556215,0.641771990373535,0.907520517789242
"ENST00000440966.5",0.165428361365982,0.16557981725819,2.93786075108902,0.629936721405954,0.903673967665634
"ENST00000382549.8",2.04391786891882,2.06864042231453,-0.0794578921006657,0.0136505313632628,0.0887194850495372
"ENST00000300260.7",0.0925717595175096,0.0926202679227857,3.74522837145266,0.707733374959233,0.930879284132108
"ENST00000458138.1",1.44672615540019,1.46405733915086,-0.26989836626016,0.27192105935701,0.657804008665375
"ENST00000431216.5",0.580448390002913,0.582691076280843,1.02628996697404,0.436065134527076,0.804343616968483
"ENST00000262126.9",0.119067681434081,0.119280093690008,2.06957722199788,0.776149694321551,0.952827564617472
"ENST00000540578.6",1.47235564293415,1.47928173780217,0.923326638120913,0.00537681061274085,0.0419385574935248
"ENST00000400020.7",1.02241986955309,1.02257934023291,5.61931505632907,2.08812252549627e-12,9.23045542203981e-11
"ENST00000359158.7",-1.57630594101715,-1.60686540432553,-0.833719319300003,0.500636281084618,0.844111859716979
"ENST00000339775.10",0.669974830734408,0.671328845048455,1.91112354539187,0.127685716602521,0.434209472027855
"ENST00000348354.7",0.936801294408258,0.937054043912467,4.81019388537318,4.4092071464013e-07,8.87303105401932e-06
"ENST00000619230.1",-0.0900159046121935,-0.0906694121473926,-0.025906529099344,0.899017100907898,0.985438482876214
"ENST00000615052.5",0.169078795900432,0.16936239172439,2.14459321298667,0.714388844285944,0.933765122578826
"ENST00000619301.4",-0.0124829141585513,-0.0124863498342352,4.79523621522662,0.965161247228467,0.997584634842184
"ENST00000377636.8",1.65381273714926,1.666208915661,0.355507617256046,0.0213460646044088,0.124909112185445
"ENST00000377625.6",-0.326400208204401,-0.326515871793627,4.34250268615629,0.146993366468737,0.473429036610186
"ENST00000332859.11",-0.635480852095634,-0.635546334567027,6.14698327867464,1.48163864672672e-06,2.75610792814012e-05
"ENST00000411651.6",0.238668573909338,0.239162376266582,1.79131763486372,0.681968911756095,0.922710156167502
"ENST00000285116.8",-2.17379273760513,-2.18211615733185,1.45107905786332,0.0753412235486291,0.308232537469271
